gas_zone,period,timeseries,GasQuantityFromLNG,GLGasNet,GasStorageNetWithdrawalSum,gas_import_ref_quantity,GasSupplyQuantity,RelaxBalanceUp,GasQuantityLiquefiedToLNG,LNGLiquefactionLoss,LNGRegasificationLoss,gas_export_ref_quantity,FlexibleDemandTotal,RelaxBalanceDown
TX,2023,20230903,0,-1.03395e+06,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.53266e+07,0
TX,2023,20230904,0,-551141,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.58094e+07,0
TX,2023,20230905,0,-349236,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.60113e+07,0
TX,2023,20230906,0,-49107.8,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.63114e+07,0
TX,2023,20230907,0,24374.3,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.63849e+07,0
TX,2023,20230908,0,382083,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.67426e+07,0
TX,2023,20230909,0,-52389.4,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.63082e+07,0
TX,2023,20230910,0,-1.23729e+06,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.51233e+07,0
TX,2023,20230911,0,-1.71388e+06,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.46467e+07,0
TX,2023,20230912,0,-1.31154e+06,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.4398e+07,651064
TX,2023,20230913,0,-628018,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.41208e+07,1.61176e+06
TX,2023,20230914,0,-449093,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.37925e+07,2.11896e+06
TX,2023,20230915,0,-879924,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.3544e+07,1.93664e+06
TX,2023,20230916,0,-1.47247e+06,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.36396e+07,1.24853e+06
TX,2023,20230917,0,-583061,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.35304e+07,2.24711e+06
TX,2023,20230918,0,-590122,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.3643e+07,2.12743e+06
TX,2023,20230919,0,-461707,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.38556e+07,2.04326e+06
TX,2023,20230920,0,-443040,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.42216e+07,1.69596e+06
TX,2023,20230921,0,-360644,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.44935e+07,1.50636e+06
TX,2023,20230922,0,-741035,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.47193e+07,900207
TX,2023,20230923,0,-487953,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.50234e+07,849175
TX,2023,20230924,0,-888660,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.52796e+07,192257
TX,2023,20230925,0,-532873,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.5049e+07,778673
TX,2023,20230926,0,-690616,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.40647e+07,1.60523e+06
TX,2023,20230927,0,-939842,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.4097e+07,1.32367e+06
TX,2023,20230928,0,-889151,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.42652e+07,1.20617e+06
TX,2023,20230929,0,-412942,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.4307e+07,1.6406e+06
TX,2023,20230930,0,-433329,0,717.5,2.25888e+07,0,0,0,0,6.22893e+06,1.42347e+07,1.69251e+06
TX,2023,20231001,0,-443398,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.40128e+07,2.21687e+06
TX,2023,20231002,0,-125043,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.37967e+07,2.75132e+06
TX,2023,20231003,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.36734e+07,2.99965e+06
TX,2023,20231004,0,-40393.6,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.35931e+07,3.03959e+06
TX,2023,20231005,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.37805e+07,2.89252e+06
TX,2023,20231006,0,-486851,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.24785e+07,3.70772e+06
TX,2023,20231007,0,-1.47655e+06,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.26222e+07,2.57426e+06
TX,2023,20231008,0,-1.21274e+06,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.15098e+07,3.95049e+06
TX,2023,20231009,0,-141612,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.17254e+07,4.80607e+06
TX,2023,20231010,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.23197e+07,4.35338e+06
TX,2023,20231011,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.23e+07,4.37308e+06
TX,2023,20231012,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.18354e+07,4.83761e+06
TX,2023,20231013,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.23432e+07,4.32987e+06
TX,2023,20231014,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.25872e+07,4.08581e+06
TX,2023,20231015,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.1659e+07,5.01404e+06
TX,2023,20231016,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.15548e+07,5.11822e+06
TX,2023,20231017,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.15897e+07,5.08334e+06
TX,2023,20231018,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.18277e+07,4.8453e+06
TX,2023,20231019,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.21173e+07,4.55576e+06
TX,2023,20231020,0,-898965,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.24257e+07,3.34839e+06
TX,2023,20231021,0,-524450,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.29174e+07,3.2312e+06
TX,2023,20231022,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.28903e+07,3.78275e+06
TX,2023,20231023,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.2759e+07,3.91409e+06
TX,2023,20231024,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.28176e+07,3.85543e+06
TX,2023,20231025,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.28308e+07,3.84221e+06
TX,2023,20231026,0,0,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.29205e+07,3.75253e+06
TX,2023,20231027,0,-355579,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.2922e+07,3.39542e+06
TX,2023,20231028,0,-818252,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.3137e+07,2.71775e+06
TX,2023,20231029,0,-1.15552e+06,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.29439e+07,2.5736e+06
TX,2023,20231030,0,-1.32909e+06,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.31527e+07,2.19128e+06
TX,2023,20231031,0,-1.21626e+06,0,760.484,2.25888e+07,0,0,0,0,5.91648e+06,1.38988e+07,1.55801e+06
TX,2023,20231101,0,-1.6467e+06,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.3179e+07,2.27815e+06
TX,2023,20231102,0,-1.13889e+06,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.32252e+07,2.73972e+06
TX,2023,20231103,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.2631e+07,4.47281e+06
TX,2023,20231104,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.22432e+07,4.8606e+06
TX,2023,20231105,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.21627e+07,4.94111e+06
TX,2023,20231106,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.22269e+07,4.87697e+06
TX,2023,20231107,0,-4.27236e+06,-653697,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.21778e+07,0
TX,2023,20231108,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.24893e+07,4.61447e+06
TX,2023,20231109,0,-245363,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.27478e+07,4.1107e+06
TX,2023,20231110,0,-778025,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.22684e+07,4.05739e+06
TX,2023,20231111,0,-442570,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.22849e+07,4.37634e+06
TX,2023,20231112,0,-103166,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.21853e+07,4.81531e+06
TX,2023,20231113,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.20316e+07,5.07224e+06
TX,2023,20231114,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.20417e+07,5.0621e+06
TX,2023,20231115,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.21927e+07,4.91112e+06
TX,2023,20231116,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.22819e+07,4.82196e+06
TX,2023,20231117,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.20735e+07,5.03035e+06
TX,2023,20231118,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.21723e+07,4.93155e+06
TX,2023,20231119,0,0,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.20929e+07,5.01096e+06
TX,2023,20231120,0,-437986,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.20074e+07,4.65844e+06
TX,2023,20231121,0,-795570,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.23904e+07,3.91782e+06
TX,2023,20231122,0,-592901,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.35432e+07,2.96768e+06
TX,2023,20231123,0,-725387,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.35253e+07,2.85312e+06
TX,2023,20231124,0,-1.32278e+06,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.33741e+07,2.40695e+06
TX,2023,20231125,0,-4.0914e+06,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.30124e+07,0
TX,2023,20231126,0,-4.0093e+06,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.30945e+07,0
TX,2023,20231127,0,-2.85437e+06,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.42494e+07,0
TX,2023,20231128,0,-2.73862e+06,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.43652e+07,0
TX,2023,20231129,0,-3.75395e+06,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.33499e+07,0
TX,2023,20231130,0,-4.1265e+06,0,717.5,2.25888e+07,0,0,0,0,5.48566e+06,1.29773e+07,0
TX,2023,20231201,0,-1.65496e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.25307e+07,3.1838e+06
TX,2023,20231202,0,-1.69815e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.27449e+07,2.92643e+06
TX,2023,20231203,0,-1.11228e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.2838e+07,3.41923e+06
TX,2023,20231204,0,-705657,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.28408e+07,3.82304e+06
TX,2023,20231205,0,-187714,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.30915e+07,4.09034e+06
TX,2023,20231206,0,-30709.8,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.29697e+07,4.36912e+06
TX,2023,20231207,0,-2.27862e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.29154e+07,2.17549e+06
TX,2023,20231208,0,-1.07926e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.26315e+07,3.65871e+06
TX,2023,20231209,0,-2.09974e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.25377e+07,2.73207e+06
TX,2023,20231210,0,-2.34388e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.32949e+07,1.73068e+06
TX,2023,20231211,0,-2.74763e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.46219e+07,0
TX,2023,20231212,0,-3.66034e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.37092e+07,0
TX,2023,20231213,0,-4.30969e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.30598e+07,0
TX,2023,20231214,0,-3.37974e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.30459e+07,943865
TX,2023,20231215,0,-1.8301e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.27258e+07,2.81363e+06
TX,2023,20231216,0,-1.48824e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.30525e+07,2.82881e+06
TX,2023,20231217,0,-1.25531e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.36524e+07,2.46182e+06
TX,2023,20231218,0,-1.52921e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.33122e+07,2.5281e+06
TX,2023,20231219,0,-4.07362e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.32959e+07,0
TX,2023,20231220,0,-4.06786e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.33017e+07,0
TX,2023,20231221,0,-2.76709e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.27015e+07,1.90094e+06
TX,2023,20231222,0,-587947,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.25304e+07,4.25114e+06
TX,2023,20231223,0,-1.45897e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.24382e+07,3.47232e+06
TX,2023,20231224,0,-2.36153e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.24274e+07,2.58055e+06
TX,2023,20231225,0,-2.76151e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.31191e+07,1.48887e+06
TX,2023,20231226,0,-2.53833e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.45175e+07,313690
TX,2023,20231227,0,-3.07964e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.42556e+07,34272.7
TX,2023,20231228,0,-3.31751e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.4052e+07,0
TX,2023,20231229,0,-2.75187e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.46176e+07,0
TX,2023,20231230,0,-2.87411e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.44954e+07,0
TX,2023,20231231,0,-3.64477e+06,0,727.419,2.25888e+07,0,0,0,0,5.21998e+06,1.37247e+07,0
UT,2023,20230101,0,-1.42988e+06,0,0,2.36469e+06,0,0,0,0,0,934810,0
UT,2023,20230102,0,-1.34414e+06,0,0,2.36469e+06,0,0,0,0,0,1.02055e+06,0
UT,2023,20230103,0,-1.29665e+06,0,0,2.36469e+06,0,0,0,0,0,1.06804e+06,0
UT,2023,20230104,0,-1.3049e+06,0,0,2.36469e+06,0,0,0,0,0,1.0598e+06,0
UT,2023,20230105,0,-1.33948e+06,0,0,2.36469e+06,0,0,0,0,0,1.02521e+06,0
UT,2023,20230106,0,-1.4103e+06,0,0,2.36469e+06,0,0,0,0,0,954391,0
UT,2023,20230107,0,-1.38388e+06,0,0,2.36469e+06,0,0,0,0,0,980815,0
UT,2023,20230108,0,-1.3738e+06,0,0,2.36469e+06,0,0,0,0,0,990897,0
UT,2023,20230109,0,-1.4172e+06,0,0,2.36469e+06,0,0,0,0,0,947495,0
UT,2023,20230110,0,-1.40748e+06,0,0,2.36469e+06,0,0,0,0,0,957209,0
UT,2023,20230111,0,-1.46267e+06,0,0,2.36469e+06,0,0,0,0,0,902020,0
UT,2023,20230112,0,-1.37864e+06,0,0,2.36469e+06,0,0,0,0,0,986056,0
UT,2023,20230113,0,-1.38501e+06,0,0,2.36469e+06,0,0,0,0,0,979683,0
UT,2023,20230114,0,-1.42061e+06,0,0,2.36469e+06,0,0,0,0,0,944085,0
UT,2023,20230115,0,-1.46603e+06,0,0,2.36469e+06,0,0,0,0,0,898663,0
UT,2023,20230116,0,-1.37311e+06,0,0,2.36469e+06,0,0,0,0,0,991583,0
UT,2023,20230117,0,-1.36691e+06,0,0,2.36469e+06,0,0,0,0,0,997788,0
UT,2023,20230118,0,-1.29646e+06,0,0,2.36469e+06,0,0,0,0,0,1.06824e+06,0
UT,2023,20230119,0,-1.22113e+06,0,0,2.36469e+06,0,0,0,0,0,1.14357e+06,0
UT,2023,20230120,0,-1.2036e+06,0,0,2.36469e+06,0,0,0,0,0,1.16109e+06,0
UT,2023,20230121,0,-1.18833e+06,0,0,2.36469e+06,0,0,0,0,0,1.17636e+06,0
UT,2023,20230122,0,-1.08965e+06,0,0,2.36469e+06,0,0,0,0,0,1.27504e+06,0
UT,2023,20230123,0,-1.00942e+06,0,0,2.36469e+06,0,0,0,0,0,1.35528e+06,0
UT,2023,20230124,0,-1.10989e+06,0,0,2.36469e+06,0,0,0,0,0,1.25481e+06,0
UT,2023,20230125,0,-1.09714e+06,0,0,2.36469e+06,0,0,0,0,0,1.26755e+06,0
UT,2023,20230126,0,-1.12957e+06,0,0,2.36469e+06,0,0,0,0,0,1.23512e+06,0
UT,2023,20230127,0,-1.15904e+06,0,0,2.36469e+06,0,0,0,0,0,1.20566e+06,0
UT,2023,20230128,0,-1.33042e+06,0,0,2.36469e+06,0,0,0,0,0,1.03428e+06,0
UT,2023,20230129,0,-1.32797e+06,0,0,2.36469e+06,0,0,0,0,0,1.03672e+06,0
UT,2023,20230130,0,-1.00626e+06,0,0,2.36469e+06,0,0,0,0,0,1.35844e+06,0
UT,2023,20230131,0,-581473,0,0,2.36469e+06,0,0,0,0,0,1.78322e+06,0
UT,2023,20230201,0,-598335,0,0,2.36469e+06,0,0,0,0,0,1.76636e+06,0
UT,2023,20230202,0,-930857,0,0,2.36469e+06,0,0,0,0,0,1.43384e+06,0
UT,2023,20230203,0,-1.07207e+06,0,0,2.36469e+06,0,0,0,0,0,1.29263e+06,0
UT,2023,20230204,0,-1.19529e+06,0,0,2.36469e+06,0,0,0,0,0,1.1694e+06,0
UT,2023,20230205,0,-1.27793e+06,0,0,2.36469e+06,0,0,0,0,0,1.08677e+06,0
UT,2023,20230206,0,-1.31307e+06,0,0,2.36469e+06,0,0,0,0,0,1.05162e+06,0
UT,2023,20230207,0,-1.23211e+06,0,0,2.36469e+06,0,0,0,0,0,1.13258e+06,0
UT,2023,20230208,0,-1.23845e+06,0,0,2.36469e+06,0,0,0,0,0,1.12625e+06,0
UT,2023,20230209,0,-1.22531e+06,0,0,2.36469e+06,0,0,0,0,0,1.13938e+06,0
UT,2023,20230210,0,-1.09255e+06,0,0,2.36469e+06,0,0,0,0,0,1.27214e+06,0
UT,2023,20230211,0,-1.17843e+06,0,0,2.36469e+06,0,0,0,0,0,1.18626e+06,0
UT,2023,20230212,0,-1.27096e+06,0,0,2.36469e+06,0,0,0,0,0,1.09374e+06,0
UT,2023,20230213,0,-1.23779e+06,0,0,2.36469e+06,0,0,0,0,0,1.12691e+06,0
UT,2023,20230214,0,-1.24602e+06,0,0,2.36469e+06,0,0,0,0,0,1.11868e+06,0
UT,2023,20230215,0,-1.07963e+06,0,0,2.36469e+06,0,0,0,0,0,1.28506e+06,0
UT,2023,20230216,0,-850447,0,0,2.36469e+06,0,0,0,0,0,1.51425e+06,0
UT,2023,20230217,0,-889801,0,0,2.36469e+06,0,0,0,0,0,1.47489e+06,0
UT,2023,20230218,0,-1.08e+06,0,0,2.36469e+06,0,0,0,0,0,1.28469e+06,0
UT,2023,20230219,0,-1.18545e+06,0,0,2.36469e+06,0,0,0,0,0,1.17924e+06,0
UT,2023,20230220,0,-1.39664e+06,0,0,2.36469e+06,0,0,0,0,0,968058,0
UT,2023,20230221,0,-1.4893e+06,0,0,2.36469e+06,0,0,0,0,0,875391,0
UT,2023,20230222,0,-1.35176e+06,0,0,2.36469e+06,0,0,0,0,0,1.01294e+06,0
UT,2023,20230223,0,-860714,0,0,2.36469e+06,0,0,0,0,0,1.50398e+06,0
UT,2023,20230224,0,-940624,0,0,2.36469e+06,0,0,0,0,0,1.42407e+06,0
UT,2023,20230225,0,-1.20341e+06,0,0,2.36469e+06,0,0,0,0,0,1.16129e+06,0
UT,2023,20230226,0,-1.36965e+06,0,0,2.36469e+06,0,0,0,0,0,995041,0
UT,2023,20230227,0,-1.30991e+06,0,0,2.36469e+06,0,0,0,0,0,1.05478e+06,0
UT,2023,20230228,0,-1.32799e+06,0,0,2.36469e+06,0,0,0,0,0,1.03671e+06,0
UT,2023,20230301,0,-1.25463e+06,0,0,2.36469e+06,0,0,0,0,0,1.11007e+06,0
UT,2023,20230302,0,-1.23125e+06,0,0,2.36469e+06,0,0,0,0,0,1.13345e+06,0
UT,2023,20230303,0,-1.1755e+06,0,0,2.36469e+06,0,0,0,0,0,1.18919e+06,0
UT,2023,20230304,0,-1.18557e+06,0,0,2.36469e+06,0,0,0,0,0,1.17912e+06,0
UT,2023,20230305,0,-1.29197e+06,0,0,2.36469e+06,0,0,0,0,0,1.07272e+06,0
UT,2023,20230306,0,-1.31285e+06,0,0,2.36469e+06,0,0,0,0,0,1.05184e+06,0
UT,2023,20230307,0,-1.18361e+06,0,0,2.36469e+06,0,0,0,0,0,1.18108e+06,0
UT,2023,20230308,0,-1.2112e+06,0,0,2.36469e+06,0,0,0,0,0,1.1535e+06,0
UT,2023,20230309,0,-1.26029e+06,0,0,2.36469e+06,0,0,0,0,0,1.1044e+06,0
UT,2023,20230310,0,-1.3603e+06,0,0,2.36469e+06,0,0,0,0,0,1.00439e+06,0
UT,2023,20230311,0,-1.53361e+06,0,0,2.36469e+06,0,0,0,0,0,831083,0
UT,2023,20230312,0,-1.39844e+06,0,0,2.36469e+06,0,0,0,0,0,966251,0
UT,2023,20230313,0,-1.47275e+06,0,0,2.36469e+06,0,0,0,0,0,891945,0
UT,2023,20230314,0,-1.60278e+06,0,0,2.36469e+06,0,0,0,0,0,761915,0
UT,2023,20230315,0,-1.69554e+06,0,0,2.36469e+06,0,0,0,0,0,669150,0
UT,2023,20230316,0,-1.41388e+06,0,0,2.36469e+06,0,0,0,0,0,950817,0
UT,2023,20230317,0,-1.27826e+06,0,0,2.36469e+06,0,0,0,0,0,1.08643e+06,0
UT,2023,20230318,0,-1.28194e+06,0,0,2.36469e+06,0,0,0,0,0,1.08275e+06,0
UT,2023,20230319,0,-1.36569e+06,0,0,2.36469e+06,0,0,0,0,0,999006,0
UT,2023,20230320,0,-1.51775e+06,0,0,2.36469e+06,0,0,0,0,0,846944,0
UT,2023,20230321,0,-1.47565e+06,0,0,2.36469e+06,0,0,0,0,0,889041,0
UT,2023,20230322,0,-1.44562e+06,0,0,2.36469e+06,0,0,0,0,0,919076,0
UT,2023,20230323,0,-1.44355e+06,0,0,2.36469e+06,0,0,0,0,0,921146,0
UT,2023,20230324,0,-1.42838e+06,0,0,2.36469e+06,0,0,0,0,0,936316,0
UT,2023,20230325,0,-1.12686e+06,0,0,2.36469e+06,0,0,0,0,0,1.23783e+06,0
UT,2023,20230326,0,-969309,0,0,2.36469e+06,0,0,0,0,0,1.39538e+06,0
UT,2023,20230327,0,-934949,0,0,2.36469e+06,0,0,0,0,0,1.42974e+06,0
UT,2023,20230328,0,-1.1237e+06,0,0,2.36469e+06,0,0,0,0,0,1.24099e+06,0
UT,2023,20230329,0,-1.48437e+06,0,0,2.36469e+06,0,0,0,0,0,880322,0
UT,2023,20230330,0,-1.6335e+06,0,0,2.36469e+06,0,0,0,0,0,731193,0
UT,2023,20230331,0,-1.33941e+06,0,0,2.36469e+06,0,0,0,0,0,1.02528e+06,0
UT,2023,20230401,0,-1.42909e+06,0,0,2.36469e+06,0,0,0,0,0,935605,0
UT,2023,20230402,0,-1.65806e+06,0,0,2.36469e+06,0,0,0,0,0,706634,0
UT,2023,20230403,0,-1.51542e+06,0,0,2.36469e+06,0,0,0,0,0,849274,0
UT,2023,20230404,0,-1.14405e+06,0,0,2.36469e+06,0,0,0,0,0,1.22065e+06,0
UT,2023,20230405,0,-953933,0,0,2.36469e+06,0,0,0,0,0,1.41076e+06,0
UT,2023,20230406,0,-1.05838e+06,0,0,2.36469e+06,0,0,0,0,0,1.30631e+06,0
UT,2023,20230407,0,-1.26673e+06,0,0,2.36469e+06,0,0,0,0,0,1.09796e+06,0
UT,2023,20230408,0,-1.59327e+06,0,0,2.36469e+06,0,0,0,0,0,771423,0
UT,2023,20230409,0,-1.76001e+06,0,0,2.36469e+06,0,0,0,0,0,604685,0
UT,2023,20230410,0,-1.79477e+06,0,0,2.36469e+06,0,0,0,0,0,569920,0
UT,2023,20230411,0,-1.84683e+06,0,0,2.36469e+06,0,0,0,0,0,517859,0
UT,2023,20230412,0,-1.90031e+06,0,0,2.36469e+06,0,0,0,0,0,464379,0
UT,2023,20230413,0,-1.86439e+06,0,0,2.36469e+06,0,0,0,0,0,500308,0
UT,2023,20230414,0,-1.43505e+06,0,0,2.36469e+06,0,0,0,0,0,929639,0
UT,2023,20230415,0,-1.44067e+06,0,0,2.36469e+06,0,0,0,0,0,924025,0
UT,2023,20230416,0,-1.60952e+06,0,0,2.36469e+06,0,0,0,0,0,755173,0
UT,2023,20230417,0,-1.80655e+06,0,0,2.36469e+06,0,0,0,0,0,558147,0
UT,2023,20230418,0,-1.86168e+06,0,0,2.36469e+06,0,0,0,0,0,503016,0
UT,2023,20230419,0,-1.59046e+06,0,0,2.36469e+06,0,0,0,0,0,774229,0
UT,2023,20230420,0,-1.37826e+06,0,0,2.36469e+06,0,0,0,0,0,986430,0
UT,2023,20230421,0,-1.44097e+06,0,0,2.36469e+06,0,0,0,0,0,923723,0
UT,2023,20230422,0,-1.61153e+06,0,0,2.36469e+06,0,0,0,0,0,753166,0
UT,2023,20230423,0,-1.55125e+06,0,0,2.36469e+06,0,0,0,0,0,813442,0
UT,2023,20230424,0,-1.68512e+06,0,0,2.36469e+06,0,0,0,0,0,679568,0
UT,2023,20230425,0,-1.71912e+06,0,0,2.36469e+06,0,0,0,0,0,645570,0
UT,2023,20230426,0,-1.55022e+06,0,0,2.36469e+06,0,0,0,0,0,814474,0
UT,2023,20230427,0,-1.7346e+06,0,0,2.36469e+06,0,0,0,0,0,630090,0
UT,2023,20230428,0,-1.83133e+06,0,0,2.36469e+06,0,0,0,0,0,533360,0
UT,2023,20230429,0,-1.83857e+06,0,0,2.36469e+06,0,0,0,0,0,526128,0
UT,2023,20230430,0,-1.868e+06,0,0,2.36469e+06,0,0,0,0,0,496694,0
UT,2023,20230501,0,-1.89559e+06,0,0,2.36469e+06,0,0,0,0,0,469107,0
UT,2023,20230502,0,-1.91463e+06,0,0,2.36469e+06,0,0,0,0,0,450068,0
UT,2023,20230503,0,-1.90891e+06,0,0,2.36469e+06,0,0,0,0,0,455781,0
UT,2023,20230504,0,-1.9035e+06,0,0,2.36469e+06,0,0,0,0,0,461193,0
UT,2023,20230505,0,-1.8648e+06,0,0,2.36469e+06,0,0,0,0,0,499889,0
UT,2023,20230506,0,-1.76565e+06,0,0,2.36469e+06,0,0,0,0,0,599040,0
UT,2023,20230507,0,-1.74068e+06,0,0,2.36469e+06,0,0,0,0,0,624018,0
