gas_zone,timeseries,ShadowPrice
OK,20231208,-0.970874
OK,20231209,-0.970874
OK,20231210,-0.689813
OK,20231211,0.190971
OK,20231212,0.141587
OK,20231213,-0.260202
OK,20231214,-0.690515
OK,20231215,-0.970874
OK,20231216,-0.970874
OK,20231217,-0.903266
OK,20231218,-0.970874
OK,20231219,0.191817
OK,20231220,0.278072
OK,20231221,-0.970874
OK,20231222,-0.970874
OK,20231223,-0.970874
OK,20231224,-0.970874
OK,20231225,-0.900783
OK,20231226,-0.815849
OK,20231227,-0.419159
OK,20231228,-0.414206
OK,20231229,0.193665
OK,20231230,0.193665
OK,20231231,0.193665
OR,20230101,2.53531
OR,20230102,2.54494
OR,20230103,4.29024
OR,20230104,2.62726
OR,20230105,2.53892
OR,20230106,2.5515
OR,20230107,2.54889
OR,20230108,2.54629
OR,20230109,2.54369
OR,20230110,2.55553
OR,20230111,2.36223
OR,20230112,2.42021
OR,20230113,2.38046
OR,20230114,2.55169
OR,20230115,2.55172
OR,20230116,2.55174
OR,20230117,2.37767
OR,20230118,2.15244
OR,20230119,2.17487
OR,20230120,4.05366
OR,20230121,4.10884
OR,20230122,4.1498
OR,20230123,4.19075
OR,20230124,3.12908
OR,20230125,3.86629
OR,20230126,2.57735
OR,20230127,2.57345
OR,20230128,2.57359
OR,20230129,3.84189
OR,20230130,3.83938
OR,20230131,3.73087
OR,20230201,3.73051
OR,20230202,3.74285
OR,20230203,3.55116
OR,20230204,2.59167
OR,20230205,2.59442
OR,20230206,1.35005
OR,20230207,1.31282
OR,20230208,1.3609
OR,20230209,1.3604
OR,20230210,1.33075
OR,20230211,2.58955
OR,20230212,2.99926
OR,20230213,2.90287
OR,20230214,2.52799
OR,20230215,3.58725
OR,20230216,3.61165
OR,20230217,3.4463
OR,20230218,2.59488
OR,20230219,2.55411
OR,20230220,1.12275
OR,20230221,1.08361
OR,20230222,2.0189
OR,20230223,3.35371
OR,20230224,3.50996
OR,20230225,3.56178
OR,20230226,3.61361
OR,20230227,3.65866
OR,20230228,3.6239
OR,20230301,3.08217
OR,20230302,3.7337
OR,20230303,2.65121
OR,20230304,2.19696
OR,20230305,2.67017
OR,20230306,2.57346
OR,20230307,1.89383
OR,20230308,1.8706
OR,20230309,2.62924
OR,20230310,1.34818
OR,20230311,1.34778
OR,20230312,1.34738
OR,20230313,1.99728
OR,20230314,2.13858
OR,20230315,2.49885
OR,20230316,1.39411
OR,20230317,1.3648
OR,20230318,2.36808
OR,20230319,1.91619
OR,20230320,1.86459
OR,20230321,1.60137
OR,20230322,0.986916
OR,20230323,1.03484
OR,20230324,0.99597
OR,20230325,0.995675
OR,20230326,0.99538
OR,20230327,0.995085
OR,20230328,0.975519
OR,20230329,0.928408
OR,20230330,0.92698
OR,20230331,1.05169
OR,20230401,1.04818
OR,20230402,1.04467
OR,20230403,1.04116
OR,20230404,1.07936
OR,20230405,1.11755
OR,20230406,1.12686
OR,20230407,1.11933
OR,20230408,0.709486
OR,20230409,0.716587
OR,20230410,0.723688
OR,20230411,0.687692
OR,20230412,0.660778
OR,20230413,0.920848
OR,20230414,0.978756
OR,20230415,0.904338
OR,20230416,0.773764
OR,20230417,0.671269
OR,20230418,0.668968
OR,20230419,0.966457
OR,20230420,0.963494
OR,20230421,0.70645
OR,20230422,0.684647
OR,20230423,0.687924
OR,20230424,0.691202
OR,20230425,0.67335
OR,20230426,0.691717
OR,20230427,0.710079
OR,20230428,0.622685
OR,20230429,0.629136
OR,20230430,0.63845
OR,20230501,0.647764
OR,20230502,0.756585
OR,20230503,0.856333
OR,20230504,0.90179
OR,20230505,1.00149
OR,20230506,0.920354
OR,20230507,0.839215
OR,20230508,0.758077
OR,20230509,0.667942
OR,20230510,0.758574
OR,20230511,0.804002
OR,20230512,0.885557
OR,20230513,0.804507
OR,20230514,0.723457
OR,20230515,0.642408
OR,20230516,0.619685
OR,20230517,0.642754
OR,20230518,0.607422
OR,20230519,0.563777
OR,20230520,0.578488
OR,20230521,0.5932
OR,20230522,0.607912
OR,20230523,0.670867
OR,20230524,0.643965
OR,20230525,0.662185
OR,20230526,0.978155
OR,20230527,0.926436
OR,20230528,0.874717
OR,20230529,0.822998
OR,20230530,0.771279
OR,20230531,0.780459
OR,20230601,1.07822
OR,20230602,1.10541
OR,20230603,1.05145
OR,20230604,0.997495
OR,20230605,0.943538
OR,20230606,0.916642
OR,20230607,0.754546
OR,20230608,0.781748
OR,20230609,1.00721
OR,20230610,0.992337
OR,20230611,0.977462
OR,20230612,0.962588
OR,20230613,0.872643
OR,20230614,0.827755
OR,20230615,0.710815
OR,20230616,0.755954
OR,20230617,0.699774
OR,20230618,0.643594
OR,20230619,0.600241
OR,20230620,0.561333
OR,20230621,0.657412
OR,20230622,0.630507
OR,20230623,0.675634
OR,20230624,0.578284
OR,20230625,0.495231
OR,20230626,0.412177
OR,20230627,0.389231
OR,20230628,0.39153
OR,20230629,0.651044
OR,20230630,0.963437
OR,20230701,1.60864
OR,20230702,0.889448
OR,20230703,1.03029
OR,20230704,1.28119
OR,20230705,1.96666
OR,20230706,2.38694
OR,20230707,0.494132
OR,20230708,0.481754
OR,20230709,0.469377
OR,20230710,0.456999
OR,20230711,0.631523
OR,20230712,0.742304
OR,20230713,1.03445
OR,20230714,2.58714
OR,20230715,2.58761
OR,20230716,3.57078
OR,20230717,2.73277
OR,20230718,2.57084
OR,20230719,2.58682
OR,20230720,3.49117
OR,20230721,2.58334
OR,20230722,2.58253
OR,20230723,2.46237
OR,20230724,2.58092
OR,20230725,2.34888
OR,20230726,2.58372
OR,20230727,2.58827
OR,20230728,2.58618
OR,20230729,2.5856
OR,20230730,2.58503
OR,20230731,2.58445
OR,20230801,2.5876
OR,20230802,2.5897
OR,20230803,2.58936
OR,20230804,1.63794
OR,20230805,2.00582
OR,20230806,2.57611
OR,20230807,2.58206
OR,20230808,2.57788
OR,20230809,2.52764
OR,20230810,1.14852
OR,20230811,0.983614
OR,20230812,1.65307
OR,20230813,2.75604
OR,20230814,3.74843
OR,20230815,3.69238
OR,20230816,3.62828
OR,20230817,3.63621
OR,20230818,3.53899
OR,20230819,2.21427
OR,20230820,2.21941
OR,20230821,1.98103
OR,20230822,1.82586
OR,20230823,2.1157
OR,20230824,2.59018
OR,20230825,2.5888
OR,20230826,3.59171
OR,20230827,3.62928
OR,20230828,2.76619
OR,20230829,2.10857
OR,20230830,1.87256
OR,20230831,2.06077
OR,20230901,0.617627
OR,20230902,0.38791
OR,20230903,2.38363
OR,20230904,2.12132
OR,20230905,2.11507
OR,20230906,1.56971
OR,20230907,0.58336
OR,20230908,0.637403
OR,20230909,2.09379
OR,20230910,2.0814
OR,20230911,1.52916
OR,20230912,1.61058
OR,20230913,0.610985
OR,20230914,0.605242
OR,20230915,1.96028
OR,20230916,2.80881
OR,20230917,1.5622
OR,20230918,0.47085
OR,20230919,0.520449
OR,20230920,0.395753
OR,20230921,0.389627
OR,20230922,0.415051
OR,20230923,0.415051
OR,20230924,0.415051
OR,20230925,0.415051
OR,20230926,0.46465
OR,20230927,0.391158
OR,20230928,0.39269
OR,20230929,0.388095
OR,20230930,0.388606
OR,20231001,0.389116
OR,20231002,0.617951
OR,20231003,0.616797
OR,20231004,0.592581
OR,20231005,1.77468
OR,20231006,2.16034
OR,20231007,2.7471
OR,20231008,2.78227
OR,20231009,2.18881
OR,20231010,0.578016
OR,20231011,0.561446
OR,20231012,0.564905
OR,20231013,0.990314
OR,20231014,0.962988
OR,20231015,0.580665
OR,20231016,1.8311
OR,20231017,1.73543
OR,20231018,1.20803
OR,20231019,1.71618
OR,20231020,1.49614
OR,20231021,1.51196
OR,20231022,1.11275
OR,20231023,0.623716
OR,20231024,0.876687
OR,20231025,1.16326
OR,20231026,2.056
OR,20231027,2.64406
OR,20231028,2.83836
OR,20231029,3.544
OR,20231030,2.56596
OR,20231031,2.75563
OR,20231101,2.05597
OR,20231102,1.98955
OR,20231103,1.02447
OR,20231104,0.889671
OR,20231105,0.60565
OR,20231106,0.616797
OR,20231107,0.884002
OR,20231108,0.918359
OR,20231109,1.60052
OR,20231110,1.60052
OR,20231111,1.56889
OR,20231112,1.53726
OR,20231113,1.39438
OR,20231114,1.09824
OR,20231115,1.73823
OR,20231116,1.16085
OR,20231117,1.07832
OR,20231118,1.06599
OR,20231119,1.05366
OR,20231120,1.39177
OR,20231121,1.96347
OR,20231122,1.61001
OR,20231123,1.61001
OR,20231124,2.06389
OR,20231125,2.60098
OR,20231126,3.32832
OR,20231127,3.03642
OR,20231128,3.76919
OR,20231129,3.7196
OR,20231130,3.75059
OR,20231201,1.96347
OR,20231202,1.49931
OR,20231203,1.474
OR,20231204,1.4487
OR,20231205,1.61001
OR,20231206,1.2451
OR,20231207,1.42024
OR,20231208,1.46768
OR,20231209,1.82959
OR,20231210,1.76264
OR,20231211,2.56921
OR,20231212,2.12874
OR,20231213,1.46184
OR,20231214,1.29688
OR,20231215,1.34433
OR,20231216,1.39177
OR,20231217,1.86306
OR,20231218,1.91884
OR,20231219,2.13638
OR,20231220,2.0254
OR,20231221,1.38228
OR,20231222,1.43921
OR,20231223,1.8185
OR,20231224,2.59202
OR,20231225,1.82959
OR,20231226,1.40126
OR,20231227,1.52461
OR,20231228,1.47044
OR,20231229,2.10048
OR,20231230,2.58476
OR,20231231,2.44984
PA,20230101,-0.970874
PA,20230102,-0.970874
PA,20230103,-0.970874
PA,20230104,-0.970874
PA,20230105,-0.970874
PA,20230106,-0.970874
PA,20230107,-0.970874
PA,20230108,-0.970874
PA,20230109,-0.970874
PA,20230110,-0.970874
PA,20230111,-0.970874
PA,20230112,-0.970874
PA,20230113,-0.970874
PA,20230114,-0.970874
PA,20230115,-0.970874
PA,20230116,-0.970874
PA,20230117,-0.970874
PA,20230118,-0.970874
PA,20230119,-0.970874
PA,20230120,-0.970874
PA,20230121,-0.970874
PA,20230122,-0.970874
PA,20230123,-0.970874
PA,20230124,-0.970874
PA,20230125,-0.970874
PA,20230126,-0.970874
PA,20230127,-0.970874
PA,20230128,-0.970874
PA,20230129,-0.970874
PA,20230130,-0.970874
PA,20230131,-0.970874
PA,20230201,-0.970874
PA,20230202,-0.970874
PA,20230203,-0.970874
PA,20230204,-0.970874
PA,20230205,-0.970874
PA,20230206,-0.970874
PA,20230207,-0.970874
PA,20230208,-0.970874
PA,20230209,-0.970874
PA,20230210,-0.970874
PA,20230211,-0.970874
PA,20230212,-0.970874
PA,20230213,-0.970874
PA,20230214,-0.970874
PA,20230215,-0.970874
PA,20230216,-0.970874
PA,20230217,-0.970874
PA,20230218,-0.970874
PA,20230219,-0.970874
PA,20230220,-0.970874
PA,20230221,-0.970874
PA,20230222,-0.970874
PA,20230223,-0.970874
PA,20230224,-0.970874
PA,20230225,-0.970874
PA,20230226,-0.970874
PA,20230227,-0.970874
PA,20230228,-0.970874
PA,20230301,-0.970874
PA,20230302,-0.970874
PA,20230303,-0.970874
PA,20230304,-0.970874
PA,20230305,-0.970874
PA,20230306,-0.970874
PA,20230307,-0.970874
PA,20230308,-0.970874
PA,20230309,-0.970874
PA,20230310,-0.970874
PA,20230311,-0.970874
PA,20230312,-0.970874
PA,20230313,-0.970874
PA,20230314,-0.970874
PA,20230315,-0.970874
PA,20230316,-0.970874
PA,20230317,-0.970874
PA,20230318,-0.970874
PA,20230319,-0.970874
PA,20230320,-0.970874
PA,20230321,-0.970874
PA,20230322,-0.970874
PA,20230323,-0.970874
PA,20230324,-0.970874
PA,20230325,-0.970874
PA,20230326,-0.970874
PA,20230327,-0.970874
PA,20230328,-0.970874
PA,20230329,-0.970874
PA,20230330,-0.970874
PA,20230331,-0.970874
PA,20230401,-0.970874
PA,20230402,-0.970874
PA,20230403,-0.970874
PA,20230404,-0.970874
PA,20230405,-0.970874
PA,20230406,-0.970874
PA,20230407,-0.970874
PA,20230408,-0.970874
PA,20230409,-0.970874
PA,20230410,-0.970874
PA,20230411,-0.970874
PA,20230412,-0.970874
PA,20230413,-0.970874
PA,20230414,-0.970874
PA,20230415,-0.970874
PA,20230416,-0.970874
PA,20230417,-0.970874
PA,20230418,-0.970874
PA,20230419,-0.970874
PA,20230420,-0.970874
PA,20230421,-0.970874
PA,20230422,-0.970874
PA,20230423,-0.970874
PA,20230424,-0.970874
PA,20230425,-0.970874
PA,20230426,-0.970874
PA,20230427,-0.970874
PA,20230428,-0.970874
PA,20230429,-0.970874
PA,20230430,-0.970874
PA,20230501,-0.970874
PA,20230502,-0.970874
PA,20230503,-0.970874
PA,20230504,-0.970874
PA,20230505,-0.970874
PA,20230506,-0.970874
PA,20230507,-0.970874
PA,20230508,-0.970874
PA,20230509,-0.970874
PA,20230510,-0.970874
PA,20230511,-0.970874
PA,20230512,-0.970874
PA,20230513,-0.970874
PA,20230514,-0.970874
PA,20230515,-0.970874
PA,20230516,-0.970874
PA,20230517,-0.970874
PA,20230518,-0.970874
PA,20230519,-0.970874
PA,20230520,-0.970874
PA,20230521,-0.970874
PA,20230522,-0.970874
PA,20230523,-0.970874
PA,20230524,-0.970874
PA,20230525,-0.970874
PA,20230526,-0.970874
PA,20230527,-0.970874
PA,20230528,-0.970874
PA,20230529,-0.970874
PA,20230530,-0.970874
PA,20230531,-0.970874
PA,20230601,-0.970874
PA,20230602,-0.970874
PA,20230603,-0.970874
PA,20230604,-0.970874
PA,20230605,-0.970874
PA,20230606,-0.970874
PA,20230607,-0.970874
PA,20230608,-0.970874
PA,20230609,-0.970874
PA,20230610,-0.970874
PA,20230611,-0.970874
PA,20230612,-0.970874
PA,20230613,-0.970874
PA,20230614,-0.970874
PA,20230615,-0.970874
PA,20230616,-0.970874
PA,20230617,-0.970874
PA,20230618,-0.970874
PA,20230619,-0.970874
PA,20230620,-0.970874
PA,20230621,-0.970874
PA,20230622,-0.970874
PA,20230623,-0.970874
PA,20230624,-0.970874
PA,20230625,-0.970874
PA,20230626,-0.970874
PA,20230627,-0.970874
PA,20230628,-0.970874
PA,20230629,-0.970874
PA,20230630,-0.970874
PA,20230701,-0.970874
PA,20230702,-0.970874
PA,20230703,-0.970874
PA,20230704,-0.970874
PA,20230705,-0.970874
PA,20230706,-0.970874
PA,20230707,-0.970874
PA,20230708,-0.970874
PA,20230709,-0.970874
PA,20230710,-0.970874
PA,20230711,-0.970874
PA,20230712,-0.970874
PA,20230713,-0.970874
PA,20230714,-0.970874
PA,20230715,-0.970874
PA,20230716,-0.970874
PA,20230717,-0.970874
PA,20230718,-0.970874
PA,20230719,-0.970874
PA,20230720,-0.970874
PA,20230721,-0.970874
PA,20230722,-0.970874
PA,20230723,-0.970874
PA,20230724,-0.970874
PA,20230725,-0.970874
PA,20230726,-0.970874
PA,20230727,-0.970874
PA,20230728,-0.970874
PA,20230729,-0.970874
PA,20230730,-0.970874
PA,20230731,-0.970874
PA,20230801,-0.970874
PA,20230802,-0.970874
PA,20230803,-0.970874
PA,20230804,-0.970874
PA,20230805,-0.970874
PA,20230806,-0.970874
PA,20230807,-0.970874
PA,20230808,-0.970874
PA,20230809,-0.970874
PA,20230810,-0.970874
PA,20230811,-0.970874
PA,20230812,-0.970874
PA,20230813,-0.970874
PA,20230814,-0.970874
PA,20230815,-0.970874
PA,20230816,-0.970874
PA,20230817,-0.970874
PA,20230818,-0.970874
PA,20230819,-0.970874
PA,20230820,-0.970874
PA,20230821,-0.970874
PA,20230822,-0.970874
PA,20230823,-0.970874
PA,20230824,-0.970874
PA,20230825,-0.970874
PA,20230826,-0.970874
PA,20230827,-0.970874
PA,20230828,-0.970874
PA,20230829,-0.970874
PA,20230830,-0.970874
PA,20230831,-0.970874
PA,20230901,-0.970874
PA,20230902,-0.970874
PA,20230903,-0.970874
PA,20230904,-0.970874
PA,20230905,-0.970874
PA,20230906,-0.970874
PA,20230907,-0.970874
PA,20230908,-0.970874
PA,20230909,-0.970874
PA,20230910,-0.970874
PA,20230911,-0.970874
PA,20230912,-0.970874
PA,20230913,-0.970874
PA,20230914,-0.970874
PA,20230915,-0.970874
PA,20230916,-0.970874
PA,20230917,-0.970874
PA,20230918,-0.970874
PA,20230919,-0.970874
PA,20230920,-0.970874
PA,20230921,-0.970874
PA,20230922,-0.970874
PA,20230923,-0.970874
PA,20230924,-0.970874
PA,20230925,-0.970874
PA,20230926,-0.970874
PA,20230927,-0.970874
PA,20230928,-0.970874
PA,20230929,-0.970874
PA,20230930,-0.970874
PA,20231001,-0.970874
PA,20231002,-0.970874
PA,20231003,-0.970874
PA,20231004,-0.970874
PA,20231005,-0.970874
PA,20231006,-0.970874
PA,20231007,-0.970874
PA,20231008,-0.970874
PA,20231009,-0.970874
PA,20231010,-0.970874
PA,20231011,-0.970874
PA,20231012,-0.970874
PA,20231013,-0.970874
PA,20231014,-0.970874
PA,20231015,-0.970874
PA,20231016,-0.970874
PA,20231017,-0.970874
PA,20231018,-0.970874
PA,20231019,-0.970874
PA,20231020,-0.970874
PA,20231021,-0.970874
PA,20231022,-0.970874
PA,20231023,-0.970874
PA,20231024,-0.970874
PA,20231025,-0.970874
PA,20231026,-0.970874
PA,20231027,-0.970874
PA,20231028,-0.970874
PA,20231029,-0.970874
PA,20231030,-0.970874
PA,20231031,-0.970874
PA,20231101,-0.970874
PA,20231102,-0.970874
PA,20231103,-0.970874
PA,20231104,-0.970874
PA,20231105,-0.970874
PA,20231106,-0.970874
PA,20231107,-0.970874
PA,20231108,-0.970874
PA,20231109,-0.970874
PA,20231110,-0.970874
PA,20231111,-0.970874
PA,20231112,-0.970874
PA,20231113,-0.970874
PA,20231114,-0.970874
PA,20231115,-0.970874
PA,20231116,-0.970874
PA,20231117,-0.970874
PA,20231118,-0.970874
PA,20231119,-0.970874
PA,20231120,-0.970874
PA,20231121,-0.970874
PA,20231122,-0.970874
PA,20231123,-0.970874
PA,20231124,-0.970874
PA,20231125,-0.970874
PA,20231126,-0.970874
PA,20231127,-0.970874
PA,20231128,-0.970874
PA,20231129,-0.970874
PA,20231130,-0.970874
PA,20231201,-0.970874
PA,20231202,-0.970874
PA,20231203,-0.970874
PA,20231204,-0.970874
PA,20231205,-0.970874
PA,20231206,-0.970874
PA,20231207,-0.970874
PA,20231208,-0.970874
PA,20231209,-0.970874
PA,20231210,-0.970874
PA,20231211,-0.970874
PA,20231212,-0.970874
PA,20231213,-0.970874
PA,20231214,-0.970874
PA,20231215,-0.970874
PA,20231216,-0.970874
PA,20231217,-0.970874
PA,20231218,-0.970874
PA,20231219,-0.970874
PA,20231220,-0.970874
PA,20231221,-0.970874
PA,20231222,-0.970874
PA,20231223,-0.970874
PA,20231224,-0.970874
PA,20231225,-0.970874
PA,20231226,-0.970874
PA,20231227,-0.970874
PA,20231228,-0.970874
PA,20231229,-0.970874
PA,20231230,-0.970874
PA,20231231,-0.970874
RI,20230101,3.38248
RI,20230102,4.39971
RI,20230103,4.59467
RI,20230104,3.58653
RI,20230105,3.62208
RI,20230106,4.27047
RI,20230107,4.38142
RI,20230108,4.49238
RI,20230109,4.60334
RI,20230110,4.09836
RI,20230111,4.23475
RI,20230112,4.3253
RI,20230113,3.19022
RI,20230114,4.26213
RI,20230115,4.26104
RI,20230116,4.25995
RI,20230117,4.25886
RI,20230118,3.90711
RI,20230119,2.5549
RI,20230120,3.82879
RI,20230121,3.96986
RI,20230122,4.11093
RI,20230123,3.1813
RI,20230124,4.12907
RI,20230125,3.73223
RI,20230126,3.16817
RI,20230127,3.33462
RI,20230128,3.32861
RI,20230129,3.3226
RI,20230130,2.43766
RI,20230131,3.05725
RI,20230201,3.05637
RI,20230202,3.08588
RI,20230203,2.67485
RI,20230204,24.6568
RI,20230205,23.9315
RI,20230206,2.32332
RI,20230207,2.59579
RI,20230208,2.67088
RI,20230209,0.103221
RI,20230210,1.88688
RI,20230211,1.90634
RI,20230212,2.67276
RI,20230213,2.5329
RI,20230214,1.94463
RI,20230215,1.98014
RI,20230216,2.01576
RI,20230217,1.77443
RI,20230218,2.42121
RI,20230219,2.36007
RI,20230220,1.62862
RI,20230221,1.58002
RI,20230222,2.16159
RI,20230223,1.63928
RI,20230224,2.59921
RI,20230225,2.69435
RI,20230226,14.986
RI,20230227,2.88464
RI,20230228,2.8084
RI,20230301,2.94378
RI,20230302,3.064
RI,20230303,3.0482
RI,20230304,2.94683
RI,20230305,2.84547
RI,20230306,1.98252
RI,20230307,2.83406
RI,20230308,2.80321
RI,20230309,2.80256
RI,20230310,2.65101
RI,20230311,2.65038
RI,20230312,2.64976
RI,20230313,2.64914
RI,20230314,3.02554
RI,20230315,2.72329
RI,20230316,2.72274
RI,20230317,1.92915
RI,20230318,1.85285
RI,20230319,2.48502
RI,20230320,2.38905
RI,20230321,1.9366
RI,20230322,1.45997
RI,20230323,1.51946
RI,20230324,1.47121
RI,20230325,1.47084
RI,20230326,1.47047
RI,20230327,1.47011
RI,20230328,1.44581
RI,20230329,1.34976
RI,20230330,1.36137
RI,20230331,2.18796
RI,20230401,1.53603
RI,20230402,1.53167
RI,20230403,2.17151
RI,20230404,1.57474
RI,20230405,1.62216
RI,20230406,1.63372
RI,20230407,1.62437
RI,20230408,1.61503
RI,20230409,1.97641
RI,20230410,1.59634
RI,20230411,1.64371
RI,20230412,1.67913
RI,20230413,1.4639
RI,20230414,1.26067
RI,20230415,1.39555
RI,20230416,1.53044
RI,20230417,1.66532
RI,20230418,1.68883
RI,20230419,1.65271
RI,20230420,1.64045
RI,20230421,1.65203
RI,20230422,1.64772
RI,20230423,1.6434
RI,20230424,1.63909
RI,20230425,1.66258
RI,20230426,1.63841
RI,20230427,1.61425
RI,20230428,1.73303
RI,20230429,1.72077
RI,20230430,1.70851
RI,20230501,1.69625
RI,20230502,1.55305
RI,20230503,1.42178
RI,20230504,1.36196
RI,20230505,1.23075
RI,20230506,1.33752
RI,20230507,1.4443
RI,20230508,1.55108
RI,20230509,1.6697
RI,20230510,1.55043
RI,20230511,1.49064
RI,20230512,1.38332
RI,20230513,1.48998
RI,20230514,1.59664
RI,20230515,1.7033
RI,20230516,1.73873
RI,20230517,1.70285
RI,20230518,1.76203
RI,20230519,1.84497
RI,20230520,1.81701
RI,20230521,1.78906
RI,20230522,1.7611
RI,20230523,1.66585
RI,20230524,1.70125
RI,20230525,1.67728
RI,20230526,1.26146
RI,20230527,1.32952
RI,20230528,1.39758
RI,20230529,1.46565
RI,20230530,1.53371
RI,20230531,1.52163
RI,20230601,1.12977
RI,20230602,1.09399
RI,20230603,1.165
RI,20230604,1.23601
RI,20230605,1.30701
RI,20230606,1.34241
RI,20230607,1.55573
RI,20230608,1.51993
RI,20230609,1.22322
RI,20230610,1.24279
RI,20230611,1.26237
RI,20230612,1.28194
RI,20230613,1.40031
RI,20230614,1.45939
RI,20230615,1.61328
RI,20230616,1.55388
RI,20230617,1.62781
RI,20230618,1.70174
RI,20230619,1.77568
RI,20230620,1.84961
RI,20230621,1.68356
RI,20230622,1.71897
RI,20230623,1.65958
RI,20230624,1.8174
RI,20230625,1.97522
RI,20230626,2.13304
RI,20230627,2.20395
RI,20230628,2.23932
RI,20230629,1.87195
RI,20230630,1.96656
RI,20230701,1.9664
RI,20230702,1.96625
RI,20230703,1.96609
RI,20230704,2.06659
RI,20230705,2.16708
RI,20230706,1.9893
RI,20230707,1.97731
RI,20230708,2.00083
RI,20230709,2.02435
RI,20230710,2.04787
RI,20230711,2.07138
RI,20230712,2.04755
RI,20230713,1.98821
RI,20230714,1.98805
RI,20230715,1.97208
RI,20230716,1.9561
RI,20230717,1.94013
RI,20230718,2.01091
RI,20230719,1.99886
RI,20230720,2.11695
RI,20230721,2.11672
RI,20230722,2.1441
RI,20230723,2.17147
RI,20230724,2.19884
RI,20230725,2.17495
RI,20230726,2.10377
RI,20230727,1.94983
RI,20230728,2.02056
RI,20230729,2.04004
RI,20230730,2.05952
RI,20230731,2.07901
RI,20230801,1.9724
RI,20230802,1.90127
RI,20230803,1.91288
RI,20230804,2.01903
RI,20230805,2.06607
RI,20230806,2.11311
RI,20230807,2.16016
RI,20230808,2.3017
RI,20230809,2.47866
RI,20230810,2.3721
RI,20230811,2.112
RI,20230812,2.16294
RI,20230813,2.21389
RI,20230814,2.26484
RI,20230815,2.15833
RI,20230816,2.04002
RI,20230817,2.05161
RI,20230818,1.90971
RI,20230819,1.97245
RI,20230820,2.03518
RI,20230821,2.09792
RI,20230822,2.07409
RI,20230823,2.09746
RI,20230824,1.88483
RI,20230825,1.93182
RI,20230826,1.98665
RI,20230827,2.04149
RI,20230828,2.09633
RI,20230829,1.97814
RI,20230830,1.95433
RI,20230831,2.04847
RI,20230901,2.21335
RI,20230902,2.18364
RI,20230903,2.15393
RI,20230904,2.12422
RI,20230905,2.09451
RI,20230906,1.9646
RI,20230907,1.91723
RI,20230908,2.01131
RI,20230909,1.99931
RI,20230910,1.9873
RI,20230911,1.9753
RI,20230912,2.23432
RI,20230913,2.28122
RI,20230914,2.33989
RI,20230915,2.25717
RI,20230916,2.17863
RI,20230917,2.10009
RI,20230918,2.02155
RI,20230919,1.9273
RI,20230920,2.3043
RI,20230921,2.21005
RI,20230922,2.12758
RI,20230923,2.12758
RI,20230924,2.12758
RI,20230925,2.12758
RI,20230926,2.03333
RI,20230927,2.23361
RI,20230928,2.25717
RI,20230929,2.18648
RI,20230930,2.19434
RI,20231001,2.20219
RI,20231002,2.21005
RI,20231003,2.22183
RI,20231004,2.46923
RI,20231005,2.46923
RI,20231006,2.91692
RI,20231007,2.9287
RI,20231008,2.94048
RI,20231009,2.95226
RI,20231010,2.96404
RI,20231011,2.78732
RI,20231012,2.75198
RI,20231013,2.69308
RI,20231014,2.64202
RI,20231015,2.59097
RI,20231016,2.53992
RI,20231017,2.4928
RI,20231018,2.46923
RI,20231019,2.37498
RI,20231020,2.09223
RI,20231021,2.11187
RI,20231022,2.13151
RI,20231023,2.15114
RI,20231024,2.38676
RI,20231025,2.39855
RI,20231026,2.41033
RI,20231027,2.84623
RI,20231028,2.81874
RI,20231029,2.79125
RI,20231030,2.76376
RI,20231031,2.96404
RI,20231101,2.78732
RI,20231102,2.70486
RI,20231103,2.56348
RI,20231104,2.4496
RI,20231105,2.33571
RI,20231106,2.22183
RI,20231107,1.38536
RI,20231108,1.59742
RI,20231109,2.22183
RI,20231110,2.22183
RI,20231111,2.18256
RI,20231112,2.14329
RI,20231113,2.10402
RI,20231114,2.19827
RI,20231115,2.42211
RI,20231116,2.45745
RI,20231117,2.1158
RI,20231118,2.06475
RI,20231119,2.01369
RI,20231120,1.96264
RI,20231121,2.92656
RI,20231122,2.23361
RI,20231123,2.23361
RI,20231124,2.23361
RI,20231125,2.24146
RI,20231126,3.07969
RI,20231127,2.25717
RI,20231128,2.3043
RI,20231129,3.03029
RI,20231130,3.10439
RI,20231201,2.12758
RI,20231202,2.09616
RI,20231203,2.06475
RI,20231204,2.03333
RI,20231205,2.23361
RI,20231206,3.11921
RI,20231207,2.76355
RI,20231208,2.83764
RI,20231209,1.9862
RI,20231210,1.91552
RI,20231211,1.84483
RI,20231212,1.82127
RI,20231213,1.77414
RI,20231214,2.5709
RI,20231215,1.90374
RI,20231216,1.96264
RI,20231217,2.02155
RI,20231218,2.08045
RI,20231219,1.90374
RI,20231220,2.70427
RI,20231221,2.70427
RI,20231222,2.79319
RI,20231223,2.77837
RI,20231224,2.76355
RI,20231225,1.9862
RI,20231226,1.97442
RI,20231227,2.12758
RI,20231228,2.03333
RI,20231229,2.06867
RI,20231230,2.06867
RI,20231231,2.06867
SC,20230101,3.08951
SC,20230102,3.02485
SC,20230103,3.00887
SC,20230104,3.1159
SC,20230105,3.30046
SC,20230106,3.08195
SC,20230107,3.39059
SC,20230108,3.4304
SC,20230109,3.51178
SC,20230110,3.28904
SC,20230111,2.88907
SC,20230112,2.95621
SC,20230113,2.91018
SC,20230114,3.54114
