GAS_ZONES,LNG_storage_predet_build_year,LNG_storage_predet_cap,LNG_storage_removed_cap,LNG_storage_total_cap
SD,2016,0,0,0
SD,2017,0,0,0
SD,2018,0,0,0
SD,2019,0,0,0
SD,2020,0,0,0
SD,2021,0,0,0
SD,2022,0,0,0
TN,1973,1670400,0,3674880
TN,1974,0,0,3674880
TN,1975,2004480,0,5679360
TN,1976,0,0,5679360
TN,1977,0,0,5679360
TN,1978,0,0,5679360
TN,1979,0,0,5679360
TN,1980,0,0,5679360
TN,1981,0,0,5679360
TN,1982,0,0,5679360
TN,1983,0,0,5679360
TN,1984,0,0,5679360
TN,1985,0,0,5679360
TN,1986,0,0,5679360
TN,1987,0,0,5679360
TN,1988,0,0,5679360
TN,1989,0,0,5679360
TN,1990,0,0,5679360
TN,1991,0,0,5679360
TN,1992,0,0,5679360
TN,1993,0,0,5679360
TN,1994,0,0,5679360
TN,1995,0,0,5679360
TN,1996,0,0,5679360
TN,1997,1670400,0,7349760
TN,1998,0,0,7349760
TN,1999,0,0,7349760
TN,2000,0,0,7349760
TN,2001,0,0,7349760
TN,2002,0,0,7349760
TN,2003,0,0,7349760
TN,2004,0,0,7349760
TN,2005,0,0,7349760
TN,2006,0,0,7349760
TN,2007,0,0,7349760
TN,2008,0,0,7349760
TN,2009,0,0,7349760
TN,2010,0,0,7349760
TN,2011,0,0,7349760
TN,2012,0,0,7349760
TN,2013,0,0,7349760
TN,2014,0,0,7349760
TN,2015,0,0,7349760
TN,2016,0,0,7349760
TN,2017,0,0,7349760
TN,2018,0,0,7349760
TN,2019,0,0,7349760
TN,2020,0,0,7349760
TN,2021,0,0,7349760
TN,2022,0,0,7349760
TX,1973,0,0,0
TX,1974,0,0,0
TX,1975,0,0,0
TX,1976,0,0,0
TX,1977,0,0,0
TX,1978,0,0,0
TX,1979,0,0,0
TX,1980,0,0,0
TX,1981,0,0,0
TX,1982,0,0,0
TX,1983,0,0,0
TX,1984,0,0,0
TX,1985,0,0,0
TX,1986,0,0,0
TX,1987,0,0,0
TX,1988,0,0,0
TX,1989,0,0,0
TX,1990,0,0,0
TX,1991,0,0,0
TX,1992,0,0,0
TX,1993,0,0,0
TX,1994,0,0,0
TX,1995,0,0,0
TX,1996,0,0,0
TX,1997,0,0,0
TX,1998,0,0,0
TX,1999,0,0,0
TX,2000,0,0,0
TX,2001,0,0,0
TX,2002,0,0,0
TX,2003,0,0,0
TX,2004,0,0,0
TX,2005,0,0,0
TX,2006,0,0,0
TX,2007,0,0,0
TX,2008,11589120,0,11589120
TX,2009,0,0,11589120
TX,2010,0,11589120,0
TX,2011,28077719.04,0,28077719.04
TX,2012,0,0,28077719.04
TX,2013,0,0,28077719.04
TX,2014,0,0,28077719.04
TX,2015,35136,0,28112855.04
TX,2016,202406.399999999,0,28315261.44
TX,2017,0,0,28315261.44
TX,2018,11589120,0,39904381.44
TX,2019,0,11589120,28315261.44
TX,2020,576000,0,28891261.44
TX,2021,0,0,28891261.44
TX,2022,0,59904,28831357.44
UT,1973,0,0,0
UT,1974,0,0,0
UT,1975,0,0,0
UT,1976,0,0,0
UT,1977,0,0,0
UT,1978,0,0,0
UT,1979,0,0,0
UT,1980,0,0,0
UT,1981,0,0,0
UT,1982,0,0,0
UT,1983,0,0,0
UT,1984,0,0,0
UT,1985,0,0,0
UT,1986,0,0,0
UT,1987,0,0,0
UT,1988,0,0,0
UT,1989,0,0,0
UT,1990,0,0,0
UT,1991,0,0,0
UT,1992,0,0,0
UT,1993,0,0,0
UT,1994,0,0,0
UT,1995,0,0,0
UT,1996,0,0,0
UT,1997,0,0,0
UT,1998,0,0,0
UT,1999,0,0,0
UT,2000,0,0,0
UT,2001,0,0,0
UT,2002,0,0,0
UT,2003,0,0,0
UT,2004,0,0,0
UT,2005,0,0,0
UT,2006,0,0,0
UT,2007,0,0,0
UT,2008,0,0,0
UT,2009,0,0,0
UT,2010,0,0,0
UT,2011,0,0,0
UT,2012,0,0,0
UT,2013,0,0,0
UT,2014,0,0,0
UT,2015,0,0,0
UT,2016,0,0,0
UT,2017,0,0,0
UT,2018,0,0,0
UT,2019,0,0,0
UT,2020,0,0,0
UT,2021,0,0,0
UT,2022,2057143.68,0,2057143.68
VA,1973,0,0,2345472
VA,1974,0,0,2345472
VA,1975,0,0,2345472
VA,1976,66234.2400000002,0,2411706.24
VA,1977,0,0,2411706.24
VA,1978,0,0,2411706.24
VA,1979,0,0,2411706.24
VA,1980,0,0,2411706.24
VA,1981,0,0,2411706.24
VA,1982,0,0,2411706.24
VA,1983,0,0,2411706.24
VA,1984,0,0,2411706.24
VA,1985,0,0,2411706.24
VA,1986,0,0,2411706.24
VA,1987,0,0,2411706.24
VA,1988,0,0,2411706.24
VA,1989,0,0,2411706.24
VA,1990,0,0,2411706.24
VA,1991,0,0,2411706.24
VA,1992,0,0,2411706.24
VA,1993,0,0,2411706.24
VA,1994,0,0,2411706.24
VA,1995,0,0,2411706.24
VA,1996,0,0,2411706.24
VA,1997,0,0,2411706.24
VA,1998,0,0,2411706.24
VA,1999,0,0,2411706.24
VA,2000,0,0,2411706.24
VA,2001,0,0,2411706.24
VA,2002,0,0,2411706.24
VA,2003,0,0,2411706.24
VA,2004,0,0,2411706.24
VA,2005,0,0,2411706.24
VA,2006,0,0,2411706.24
VA,2007,0,0,2411706.24
VA,2008,0,0,2411706.24
VA,2009,0,0,2411706.24
VA,2010,0,0,2411706.24
VA,2011,0,0,2411706.24
VA,2012,0,0,2411706.24
VA,2013,0,0,2411706.24
VA,2014,0,0,2411706.24
VA,2015,0,66234.2400000002,2345472
VA,2016,0,0,2345472
VA,2017,0,0,2345472
VA,2018,0,0,2345472
VA,2019,0,0,2345472
VA,2020,0,0,2345472
VA,2021,0,0,2345472
VA,2022,0,0,2345472
VT,1973,0,0,0
VT,1974,0,0,0
VT,1975,0,0,0
VT,1976,0,0,0
VT,1977,0,0,0
VT,1978,0,0,0
VT,1979,0,0,0
VT,1980,0,0,0
VT,1981,0,0,0
VT,1982,0,0,0
VT,1983,0,0,0
VT,1984,0,0,0
VT,1985,0,0,0
VT,1986,0,0,0
VT,1987,0,0,0
VT,1988,0,0,0
VT,1989,0,0,0
VT,1990,0,0,0
VT,1991,0,0,0
VT,1992,0,0,0
VT,1993,0,0,0
VT,1994,0,0,0
VT,1995,0,0,0
VT,1996,0,0,0
VT,1997,0,0,0
VT,1998,0,0,0
VT,1999,0,0,0
VT,2000,0,0,0
VT,2001,0,0,0
VT,2002,0,0,0
VT,2003,0,0,0
VT,2004,0,0,0
VT,2005,0,0,0
VT,2006,0,0,0
VT,2007,0,0,0
VT,2008,0,0,0
VT,2009,0,0,0
VT,2010,0,0,0
VT,2011,0,0,0
VT,2012,0,0,0
VT,2013,0,0,0
VT,2014,0,0,0
VT,2015,0,0,0
VT,2016,0,0,0
VT,2017,0,0,0
VT,2018,0,0,0
VT,2019,0,0,0
VT,2020,0,0,0
VT,2021,0,0,0
VT,2022,0,0,0
WA,1973,0,0,0
WA,1974,0,0,0
WA,1975,3974400,0,3974400
WA,1976,0,0,3974400
WA,1977,0,0,3974400
WA,1978,0,0,3974400
WA,1979,0,0,3974400
WA,1980,0,0,3974400
WA,1981,0,0,3974400
WA,1982,0,0,3974400
WA,1983,0,0,3974400
WA,1984,0,0,3974400
WA,1985,0,0,3974400
WA,1986,0,0,3974400
WA,1987,0,0,3974400
WA,1988,0,0,3974400
WA,1989,0,0,3974400
WA,1990,0,0,3974400
WA,1991,0,0,3974400
WA,1992,0,0,3974400
WA,1993,0,0,3974400
WA,1994,0,0,3974400
WA,1995,0,0,3974400
WA,1996,0,0,3974400
WA,1997,0,0,3974400
WA,1998,0,0,3974400
WA,1999,0,0,3974400
WA,2000,0,0,3974400
WA,2001,2741.75999999978,0,3977141.76
WA,2002,0,0,3977141.76
WA,2003,0,0,3977141.76
WA,2004,17550.7200000002,0,3994692.48
WA,2005,0,0,3994692.48
WA,2006,0,0,3994692.48
WA,2007,0,0,3994692.48
WA,2008,0,0,3994692.48
WA,2009,0,0,3994692.48
WA,2010,0,0,3994692.48
WA,2011,0,0,3994692.48
WA,2012,0,0,3994692.48
WA,2013,0,0,3994692.48
WA,2014,0,0,3994692.48
WA,2015,0,0,3994692.48
WA,2016,0,0,3994692.48
WA,2017,0,0,3994692.48
WA,2018,0,0,3994692.48
WA,2019,0,0,3994692.48
WA,2020,0,0,3994692.48
WA,2021,0,0,3994692.48
WA,2022,1094400,0,5089092.48
WI,1973,0,0,864000
WI,1974,30067.2,0,894067.2
WI,1975,0,0,894067.2
WI,1976,0,0,894067.2
WI,1977,0,0,894067.2
WI,1978,0,0,894067.2
WI,1979,0,0,894067.2
WI,1980,0,0,894067.2
WI,1981,0,0,894067.2
WI,1982,0,0,894067.2
WI,1983,0,0,894067.2
WI,1984,0,0,894067.2
WI,1985,0,0,894067.2
WI,1986,0,0,894067.2
WI,1987,0,0,894067.2
WI,1988,0,0,894067.2
WI,1989,0,0,894067.2
WI,1990,0,0,894067.2
WI,1991,0,0,894067.2
WI,1992,0,0,894067.2
WI,1993,0,0,894067.2
WI,1994,0,0,894067.2
WI,1995,0,0,894067.2
WI,1996,0,0,894067.2
WI,1997,0,0,894067.2
WI,1998,0,0,894067.2
WI,1999,0,0,894067.2
WI,2000,0,0,894067.2
WI,2001,0,0,894067.2
WI,2002,0,0,894067.2
WI,2003,0,0,894067.2
WI,2004,0,0,894067.2
WI,2005,0,0,894067.2
WI,2006,0,0,894067.2
WI,2007,0,0,894067.2
WI,2008,0,0,894067.2
WI,2009,0,0,894067.2
WI,2010,0,0,894067.2
WI,2011,0,0,894067.2
WI,2012,0,0,894067.2
WI,2013,0,0,894067.2
WI,2014,0,0,894067.2
WI,2015,0,0,894067.2
WI,2016,0,0,894067.2
WI,2017,0,0,894067.2
WI,2018,0,0,894067.2
WI,2019,0,0,894067.2
WI,2020,0,0,894067.2
WI,2021,0,0,894067.2
WI,2022,1645712.64,0,2539779.84
WV,1973,0,0,0
WV,1974,0,0,0
WV,1975,0,0,0
WV,1976,0,0,0
WV,1977,0,0,0
WV,1978,0,0,0
WV,1979,0,0,0
WV,1980,0,0,0
WV,1981,0,0,0
WV,1982,0,0,0
WV,1983,0,0,0
WV,1984,0,0,0
WV,1985,0,0,0
WV,1986,0,0,0
WV,1987,0,0,0
WV,1988,0,0,0
WV,1989,0,0,0
WV,1990,0,0,0
WV,1991,0,0,0
WV,1992,0,0,0
WV,1993,0,0,0
WV,1994,0,0,0
WV,1995,0,0,0
WV,1996,0,0,0
WV,1997,0,0,0
WV,1998,0,0,0
WV,1999,0,0,0
WV,2000,0,0,0
WV,2001,0,0,0
WV,2002,0,0,0
WV,2003,0,0,0
WV,2004,0,0,0
WV,2005,0,0,0
WV,2006,0,0,0
WV,2007,0,0,0
WV,2008,0,0,0
WV,2009,0,0,0
WV,2010,0,0,0
WV,2011,0,0,0
WV,2012,0,0,0
WV,2013,0,0,0
WV,2014,0,0,0
WV,2015,0,0,0
WV,2016,0,0,0
WV,2017,0,0,0
WV,2018,0,0,0
WV,2019,0,0,0
WV,2020,0,0,0
WV,2021,0,0,0
WV,2022,0,0,0
WY,1973,0,0,0
WY,1974,0,0,0
WY,1975,0,0,0
WY,1976,0,0,0
WY,1977,0,0,0
WY,1978,0,0,0
WY,1979,0,0,0
WY,1980,0,0,0
WY,1981,0,0,0
WY,1982,0,0,0
WY,1983,0,0,0
WY,1984,0,0,0
WY,1985,0,0,0
WY,1986,0,0,0
WY,1987,0,0,0
WY,1988,0,0,0
WY,1989,0,0,0
WY,1990,0,0,0
WY,1991,0,0,0
WY,1992,0,0,0
WY,1993,0,0,0
WY,1994,0,0,0
WY,1995,0,0,0
WY,1996,235336.32,0,235336.32
WY,1997,0,0,235336.32
WY,1998,0,0,235336.32
WY,1999,0,0,235336.32
WY,2000,0,0,235336.32
WY,2001,0,0,235336.32
WY,2002,0,0,235336.32
WY,2003,0,0,235336.32
WY,2004,0,0,235336.32
WY,2005,0,0,235336.32
WY,2006,0,0,235336.32
WY,2007,0,0,235336.32
WY,2008,0,0,235336.32
WY,2009,0,0,235336.32
WY,2010,0,0,235336.32
WY,2011,0,200482.56,34853.76
WY,2012,0,0,34853.76
WY,2013,0,0,34853.76
WY,2014,0,0,34853.76
WY,2015,0,0,34853.76
WY,2016,0,0,34853.76
WY,2017,0,0,34853.76
WY,2018,0,0,34853.76
WY,2019,0,0,34853.76
WY,2020,0,0,34853.76
WY,2021,0,0,34853.76
WY,2022,0,0,34853.76
